JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty,adaptive
101483,0.0131,2.224,2.5589,0.6613,0.3839,0,27,0
122448,0.0144,2.7964,2.6553,0.7332,0.4571,0,27,0
101292,0.0129,2.2464,2.3548,0.7511,0.47,1,55,0
109668,0.0146,2.4831,2.5652,0.6656,0.512,1,55,0
101017,0.0107,2.0835,2.5846,0.7721,0.4942,1,55,0
102680,0.0151,2.123,2.2713,0.6853,0.6108,0,55,0
127339,0.023,2.5701,3.1659,0.665,0.702,0,23,1
129265,0.0188,2.5936,2.339,0.6686,0.457,0,27,0
112298,0.0138,2.3708,2.1766,0.7201,0.4069,1,27,0
114485,0.0151,2.589,2.6103,0.6806,0.4352,0,27,0
115012,0.0206,2.3726,3.3535,0.6301,0.6585,0,23,1
113688,0.0158,2.3871,2.2346,0.6977,0.5008,1,55,0
112767,0.0162,2.5037,2.5789,0.6476,0.5292,1,55,0
96927,0.0103,2.07,2.3835,0.6907,0.4425,1,55,0
91153,0.0087,1.9516,2.2872,0.7948,0.4096,0,55,0
91153,0.0087,1.9516,2.2872,0.7948,0.4096,0,55,0
112819,0.0126,2.6216,2.5296,0.7611,0.4183,1,55,0
127922,0.0157,2.5289,2.6744,0.7672,0.4654,0,27,0
151725,0.0273,3.1751,3.6625,0.7025,0.6183,0,23,1
136591,0.0267,3.0509,3.4615,0.6537,0.5422,1,23,1
110647,0.0177,2.3736,3.151,0.6413,0.58,1,20,0
114618,0.0145,2.6301,2.6325,0.7746,0.4106,0,20,0
114515,0.0179,2.6559,2.8078,0.6537,0.5417,1,20,0
103608,0.0156,2.2691,2.7734,0.664,0.4688,0,20,0
109553,0.0164,2.5515,2.7279,0.6451,0.5585,1,20,0
119828,0.019,2.5068,2.9558,0.6563,0.6425,0,20,0
98656,0.0116,2.2373,2.4428,0.744,0.4907,1,20,0
101846,0.018,2.2796,2.4807,0.6781,0.5188,1,20,0
114732,0.0145,2.6953,2.553,0.7196,0.4415,1,55,0
92327,0.0104,1.9184,2.3311,0.7421,0.4394,0,55,0
106399,0.0123,2.0009,2.4228,0.7331,0.4989,1,55,0
117151,0.0157,2.3872,2.2904,0.7003,0.5049,0,55,0
121366,0.0179,2.5431,2.7091,0.6291,0.5785,1,55,0
133147,0.0216,2.9974,3.1632,0.6813,0.646,0,23,1
139574,0.0255,2.7464,3.6532,0.6803,0.7241,0,23,1
113504,0.0159,2.4273,2.0732,0.6894,0.3873,0,27,0
121075,0.0143,2.6584,2.6745,0.7372,0.4808,1,55,0
118930,0.0149,2.299,2.7978,0.7289,0.3707,1,55,0
110062,0.0152,2.2662,2.4332,0.7328,0.4222,1,55,0
131064,0.0168,2.8069,2.7945,0.7205,0.4744,1,55,0
115578,0.0182,2.5326,2.8164,0.6583,0.5416,1,20,0
127602,0.0187,2.8206,3.0144,0.7219,0.6038,1,20,0
87173,0.0115,1.9765,2.3671,0.7434,0.4175,0,20,0
106138,0.0167,2.4335,2.5091,0.7157,0.4207,1,20,0
139746,0.0205,2.8146,2.9606,0.72,0.5192,0,27,0
117473,0.0155,2.1718,2.835,0.6418,0.5053,1,55,0
142131,0.0193,2.659,2.8873,0.7665,0.5657,0,55,0
129722,0.0187,2.627,3.0299,0.7198,0.5546,1,55,0
96826,0.0123,2.1812,2.1907,0.72,0.3982,1,55,0
126513,0.0236,2.4931,3.6315,0.65,0.6837,0,23,1
124115,0.0215,2.9835,2.9884,0.723,0.542,0,23,1
121269,0.0184,2.4459,2.9773,0.7218,0.5608,1,20,0
112002,0.018,2.5444,2.7409,0.661,0.5015,1,20,0
104065,0.0131,2.2689,2.804,0.7888,0.4743,1,20,0
116036,0.0192,2.4379,2.6531,0.7123,0.4686,0,20,0
133816,0.0163,2.5961,2.7216,0.7933,0.4691,1,55,0
119076,0.0165,2.5748,2.7063,0.6508,0.5175,1,55,0
101367,0.0095,2.0314,2.2462,0.7672,0.5017,1,55,0
100832,0.0107,2.0146,2.3359,0.7496,0.3629,0,55,0
130474,0.0208,2.7034,3.2094,0.6655,0.5994,1,20,0
103199,0.0125,2.266,2.6501,0.784,0.4658,0,20,0
128842,0.0191,2.8336,2.8747,0.7365,0.4686,0,20,0
106055,0.0176,2.3702,2.7585,0.7046,0.6344,0,23,1
124997,0.0221,2.5385,3.6069,0.6365,0.6713,0,23,1
127229,0.0167,2.4269,2.3604,0.7025,0.4943,0,27,0
99763,0.012,2.206,2.1766,0.6828,0.4277,1,27,0
105962,0.0116,1.9619,2.4595,0.7561,0.401,0,27,0
137937,0.0192,2.647,2.8777,0.7584,0.5108,1,55,0
132454,0.0193,2.4581,2.5516,0.6512,0.5597,0,55,0
125823,0.0186,2.653,2.8557,0.6538,0.5881,1,55,0
122278,0.0193,2.5235,2.8142,0.7109,0.6371,1,20,0
117694,0.0184,2.5674,2.6479,0.6466,0.4822,1,20,0
127354,0.0184,2.5772,3.2367,0.7407,0.4329,0,20,0
117065,0.0151,2.6768,2.6315,0.799,0.4523,0,20,0
137424,0.0199,2.6155,2.9141,0.7211,0.4358,0,55,0
145127,0.0226,2.7641,3.2894,0.7003,0.5509,1,55,0
113972,0.0147,2.3538,2.5192,0.6618,0.4003,1,55,0
105440,0.0116,2.0647,2.5023,0.7357,0.5435,1,55,0
128732,0.016,2.6327,2.5962,0.779,0.4214,0,27,0
130606,0.0183,2.4184,3.1678,0.6766,0.5012,0,55,0
139731,0.018,2.7894,2.79,0.79,0.4371,1,55,0
147662,0.0196,3.0258,3.0793,0.7117,0.5623,0,55,0
107832,0.0148,2.0466,2.6756,0.6566,0.5392,1,55,0
138143,0.0237,2.8214,3.5698,0.7284,0.6167,1,20,0
115732,0.0182,2.5195,2.3209,0.658,0.4799,1,20,0
116423,0.0189,2.6079,2.9275,0.656,0.5159,0,20,0
111607,0.0156,2.4914,2.6102,0.7077,0.4205,1,20,0
138621,0.0181,2.7848,2.9318,0.7276,0.5202,0,55,0
116551,0.0159,2.3998,2.538,0.7043,0.4969,0,55,0
148612,0.0234,2.7139,3.3258,0.6961,0.5615,1,55,0
112644,0.015,2.2815,2.4705,0.647,0.4976,1,55,0
128984,0.0218,2.572,3.0406,0.6759,0.585,0,20,0
128984,0.0218,2.572,3.0406,0.6759,0.585,0,20,0
112148,0.0169,2.5014,2.6927,0.682,0.4097,0,20,0
118897,0.0184,2.3708,2.8515,0.6802,0.4993,0,20,0
140259,0.0241,2.6541,3.6419,0.6278,0.561,1,20,0
130700,0.0153,2.6326,2.6397,0.8033,0.4428,0,27,0
123601,0.0159,2.6934,2.6388,0.7421,0.3873,0,27,0
96999,0.0112,1.8693,2.3645,0.7326,0.4651,0,27,0
102208,0.0151,2.2211,2.2849,0.6883,0.4975,0,27,0
153402,0.0249,3.085,3.3967,0.6844,0.6107,0,20,0
116731,0.0165,2.5493,3.0266,0.7197,0.4438,0,20,0
142468,0.0215,2.8817,3.1285,0.736,0.4771,1,20,0
134450,0.0235,2.7945,3.3694,0.6942,0.5483,1,20,0
134450,0.0235,2.7945,3.3694,0.6942,0.5483,1,20,0
138969,0.0203,2.8259,2.924,0.6716,0.4935,1,55,0
138565,0.0184,2.9199,3.0274,0.7133,0.5158,1,55,0
116761,0.016,2.3791,2.5164,0.6698,0.4168,1,55,0
126248,0.0145,2.3824,2.7907,0.7322,0.5306,0,55,0
123044,0.0149,2.6852,2.6903,0.7226,0.4931,0,27,0
120400,0.0163,2.2502,2.9415,0.6804,0.4875,0,27,0
115592,0.0148,2.4682,2.2286,0.718,0.4535,0,27,0
111779,0.013,2.3377,2.4607,0.6949,0.3659,0,27,0
131059,0.0199,2.475,2.7599,0.7027,0.5277,0,27,0
124303,0.0123,2.6213,2.4532,0.8346,0.414,1,27,0
134098,0.0238,2.9166,3.0613,0.6312,0.5162,1,20,0
125491,0.0177,2.509,3.1302,0.7351,0.4852,1,20,0
123701,0.0226,2.6698,2.8279,0.6309,0.4692,1,20,0
142101,0.0204,2.9078,3.1454,0.764,0.528,0,20,0
136186,0.0169,2.6608,2.7687,0.7838,0.5083,0,27,0
136186,0.0169,2.6608,2.7687,0.7838,0.5083,0,27,0
130736,0.0196,2.5716,3.0058,0.6908,0.5278,1,27,0
133373,0.0168,2.6384,2.6465,0.7769,0.494,0,27,0
130125,0.0125,2.6987,2.7042,0.7538,0.3433,0,27,0
120972,0.0198,2.592,2.8509,0.6811,0.521,0,20,0
140058,0.0235,2.7452,3.1048,0.7144,0.5726,1,20,0
140058,0.0235,2.7452,3.1048,0.7144,0.5726,1,20,0
137484,0.0227,2.7804,3.4028,0.6973,0.5773,0,20,0
134884,0.0232,2.7835,3.4208,0.7126,0.5045,1,20,0
124930,0.0165,2.5697,3.0696,0.7665,0.4242,0,20,0
148479,0.0248,2.7542,3.8486,0.6612,0.4996,1,20,0
127383,0.0178,2.5134,2.7893,0.741,0.5416,0,27,0
131255,0.0195,2.5508,3.0088,0.7111,0.5605,1,27,0
139831,0.0218,3.0236,3.2266,0.6689,0.5565,0,20,0
146030,0.0239,2.6887,3.7485,0.6616,0.5757,0,20,0
157158,0.0265,3.1306,3.5202,0.6704,0.6404,1,20,0
131122,0.0218,2.6975,3.0917,0.6641,0.5397,1,20,0
160356,0.0292,2.9948,3.9542,0.6836,0.6463,0,20,0
128735,0.0179,2.43,3.1402,0.683,0.4894,0,27,0
110448,0.0112,2.3146,2.4314,0.7417,0.3971,0,27,0
117411,0.0149,2.1161,2.607,0.6715,0.4857,1,27,0
144846,0.0224,3.0815,3.3453,0.6956,0.563,0,20,0
135234,0.0227,2.7612,3.0712,0.7169,0.4626,0,20,0
141142,0.0224,3.0759,3.1758,0.6673,0.5589,1,20,0
141142,0.0224,3.0759,3.1758,0.6673,0.5589,1,20,0
142527,0.0255,2.6893,3.8295,0.6111,0.6231,1,20,0
149545,0.0239,2.7257,3.6348,0.6594,0.6124,1,20,0
144359,0.0256,2.7736,3.7985,0.6526,0.482,0,20,0
138646,0.0236,2.9528,3.2666,0.6474,0.5085,1,20,0
135770,0.019,2.6522,2.4692,0.6926,0.4504,0,27,0
139632,0.0243,2.838,3.2967,0.6405,0.5648,1,20,0
128870,0.0192,2.5121,3.1868,0.7348,0.4725,1,20,0
128870,0.0192,2.5121,3.1868,0.7348,0.4725,1,20,0
121722,0.017,2.4515,3.1397,0.7612,0.504,1,20,0
138774,0.0238,2.8753,3.3513,0.6594,0.5302,1,20,0
160225,0.0259,3.18,3.625,0.6655,0.6106,1,20,0
132811,0.0164,2.9061,2.9499,0.792,0.5363,0,20,0
126821,0.0189,2.5661,2.9707,0.6708,0.6348,1,20,0
121352,0.0185,2.6315,2.9085,0.6723,0.5503,0,20,0
118286,0.0178,2.5691,2.769,0.6747,0.5841,1,20,0
113272,0.0175,2.6823,2.5183,0.6952,0.5274,0,20,0
145644,0.0194,2.9171,2.9571,0.7532,0.5367,0,20,0
116911,0.0176,2.5225,2.8314,0.6641,0.5953,1,20,0
111922,0.0167,2.545,2.4399,0.6723,0.511,0,20,0
126909,0.0176,2.7942,2.8069,0.6978,0.6228,0,20,0
113536,0.0167,2.4896,2.7589,0.657,0.5818,0,20,0
109169,0.0165,2.4971,2.6223,0.708,0.5228,1,20,0
115927,0.0176,2.4925,2.8052,0.6469,0.6222,0,20,0
116972,0.0177,2.587,2.7683,0.6571,0.5977,1,20,0
118324,0.0178,2.5258,2.8292,0.6483,0.5983,0,20,0
116988,0.0163,2.7843,2.537,0.7494,0.459,0,20,0
111599,0.017,2.5291,2.6766,0.6613,0.551,0,20,0
150515,0.022,2.7243,3.0727,0.7025,0.5364,1,61,0
131448,0.0162,2.7821,2.6503,0.7847,0.3657,0,22,0
59712,0.008,2.0249,1.907,0.6701,0.3477,1,37,0
83652,0.0148,2.3477,2.4867,0.7164,0.5259,1,37,0
55553,0.0083,1.7745,1.9253,0.6314,0.3299,1,37,0
55553,0.0083,1.7745,1.9253,0.6314,0.3299,1,37,0
54695,0.0047,1.6195,1.8997,0.8582,0.2959,1,37,0
75907,0.0083,2.4398,2.1054,0.8416,0.2725,1,37,0
70254,0.0105,2.1086,2.1629,0.7402,0.4921,1,37,0
75522,0.0042,2.1618,2.0565,0.8846,0.2588,1,37,0
50596,0.0034,1.5472,1.7185,0.8843,0.4824,1,37,0
60212,0.0077,2.0099,1.8832,0.7518,0.2949,1,37,0
68232,0.0099,2.0904,2.1938,0.7511,0.4154,1,37,0
69313,0.0101,1.8763,2.2016,0.6333,0.3575,1,37,0
77881,0.0066,2.3071,1.9859,0.7682,0.2637,1,71,0
77881,0.0066,2.3071,1.9859,0.7682,0.2637,1,71,0
73730,0.0084,1.889,1.9663,0.6745,0.3865,1,71,0
66043,0.0033,1.5983,1.703,0.8754,0.3843,1,71,0
74408,0.01,1.8262,1.8724,0.6566,0.4105,1,71,0
83438,0.0078,2.3084,2.049,0.7515,0.388,1,71,0
82454,0.0098,2.1,2.1483,0.7697,0.5526,1,71,0
53874,0.0014,1.5195,1.508,0.8687,0.1606,1,71,0
57326,0.0029,1.1535,1.6262,0.8065,0.331,1,71,0
73528,0.0065,2.1207,1.6868,0.7816,0.2354,1,28,0
86544,0.0085,2.364,2.1572,0.7657,0.4775,1,28,0
87002,0.0111,2.0351,2.1636,0.6952,0.5792,1,28,0
84803,0.0028,2.1603,1.9329,0.8906,0.1949,1,28,0
84803,0.0028,2.1603,1.9329,0.8906,0.1949,1,28,0
57985,0.0031,1.5142,1.642,0.8201,0.245,1,28,0
79418,0.007,2.4778,2.0106,0.7661,0.236,1,28,0
84937,0.0107,2.1071,2.1364,0.749,0.4332,1,28,0
88381,0.0033,2.4065,1.9479,0.8706,0.1336,1,28,0
55691,0.0021,1.3859,1.6264,0.9125,0.2471,1,28,0
70023,0.0072,1.6048,1.9671,0.7037,0.486,1,28,0
70516,0.0111,2.1656,2.2403,0.7506,0.4294,1,37,0
71193,0.0112,2.1017,2.3103,0.7618,0.4271,1,37,0
51086,0.0057,1.4657,1.81,0.7395,0.5275,1,37,0
67655,0.0132,2.0602,2.0683,0.7231,0.3737,1,37,0
73990,0.0091,2.5633,2.1864,0.7668,0.1535,1,37,0
75235,0.0039,2.2785,2.0581,0.8775,0.2015,1,37,0
93250,0.0127,2.1203,2.5589,0.7732,0.6785,1,37,0
77627,0.0109,2.1421,1.9564,0.7545,0.3169,1,37,0
82476,0.0133,2.2507,2.406,0.7046,0.501,1,37,0
82476,0.0133,2.2507,2.406,0.7046,0.501,1,37,0
112539,0.0177,2.4774,2.8331,0.6564,0.587,1,55,1
106829,0.0159,2.5266,2.3809,0.6962,0.5158,1,55,1
118961,0.0164,2.6603,2.7221,0.7099,0.5989,1,55,1
71178,0.006,1.859,1.6588,0.724,0.3275,1,71,0
60539,0.0052,1.5263,1.8548,0.7195,0.329,1,71,0
92998,0.0048,2.1719,2.1048,0.8734,0.3314,1,71,0
62391,0.0034,1.8315,1.7336,0.8438,0.1313,1,71,0
60597,0.0056,1.8014,1.7066,0.6263,0.3061,1,71,0
53678,0.003,1.2171,1.5558,0.7115,0.2602,1,71,0
79873,0.0065,2.239,1.8999,0.8282,0.2334,1,71,0
79873,0.0065,2.239,1.8999,0.8282,0.2334,1,71,0
82529,0.0134,2.3689,2.3845,0.6812,0.5439,1,37,0
68571,0.0084,1.8244,2.1442,0.7726,0.3864,1,37,0
57247,0.0055,1.8226,1.8135,0.8029,0.2731,1,37,0
75795,0.0113,2.0519,2.441,0.6577,0.3721,1,37,0
86243,0.0143,2.3935,2.5188,0.6834,0.5307,1,37,0
67089,0.007,1.7889,2.1283,0.7179,0.483,1,37,0
65417,0.0063,1.7969,2.0736,0.7966,0.3493,1,37,0
78684,0.0116,2.2946,1.9283,0.741,0.3014,1,37,0
90281,0.0128,2.7214,2.4238,0.6955,0.449,1,37,0
65572,0.0064,1.6512,1.8354,0.7066,0.2907,1,71,0
82634,0.0117,2.026,1.9918,0.6935,0.5579,1,71,0
79077,0.0082,1.7918,2.1069,0.74,0.3741,1,71,0
93637,0.0111,2.1428,2.2307,0.6927,0.5526,1,71,0
92906,0.009,1.9302,2.2512,0.7565,0.4426,1,71,0
79189,0.0096,2.0069,2.0126,0.7341,0.3946,1,71,0
67580,0.0054,1.4135,1.8421,0.6919,0.377,1,28,0
70375,0.0067,1.4161,1.84,0.6871,0.6432,1,28,0
81769,0.0064,2.2758,1.9161,0.7769,0.3874,1,28,0
82616,0.0079,1.6369,1.9557,0.7798,0.6233,1,28,0
67879,0.0029,1.502,1.6919,0.8424,0.4711,1,28,0
89785,0.0062,2.1037,1.9944,0.8741,0.3043,1,28,0
108361,0.0142,2.2415,2.5222,0.7175,0.44,1,28,0
99785,0.0049,2.1638,2.0572,0.8723,0.3323,1,28,0
90561,0.0074,1.8096,2.1855,0.7746,0.501,1,28,0
109824,0.0114,2.43,2.3265,0.7343,0.4948,1,28,0
93843,0.01,2.0726,2.1133,0.7217,0.4126,1,28,0
91078,0.0114,1.9006,2.4719,0.6733,0.5346,1,71,0
82758,0.0099,1.8758,2.2643,0.6716,0.5489,1,71,0
68756,0.0047,1.5563,1.8967,0.8085,0.4853,1,71,0
95573,0.0091,2.2959,2.089,0.8248,0.3792,1,71,0
79841,0.0078,1.7805,2.1945,0.7242,0.2863,1,71,0
85956,0.0099,1.7795,2.2087,0.6336,0.6113,1,71,0
105128,0.0113,2.4431,2.3195,0.7195,0.4831,1,71,0
92086,0.012,1.8722,2.1416,0.664,0.5285,1,71,0
74297,0.0056,1.6872,1.8554,0.8228,0.2271,1,71,0
76807,0.0095,1.919,1.9309,0.7251,0.4081,1,71,0
100361,0.0134,2.0265,2.5738,0.684,0.5445,1,71,0
100361,0.0134,2.0265,2.5738,0.684,0.5445,1,71,0
86331,0.0077,2.056,1.8261,0.7458,0.3105,1,28,0
91172,0.0082,2.0901,1.8617,0.7868,0.3231,1,28,0
80317,0.0076,1.786,1.9147,0.7509,0.4242,1,28,0
73229,0.0048,1.6772,1.8888,0.8134,0.424,1,28,0
97160,0.0092,1.7706,2.1467,0.7584,0.6573,1,28,0
86645,0.0082,1.7558,2.215,0.7085,0.4513,1,28,0
93337,0.0136,2.7352,2.4933,0.713,0.4876,1,37,0
61103,0.0066,1.7505,1.9513,0.7519,0.4636,1,37,0
77041,0.0104,1.9337,2.4037,0.7586,0.387,1,37,0
62648,0.0082,1.7901,2.2161,0.7156,0.3183,1,37,0
81844,0.0125,2.2406,2.4495,0.6823,0.4173,1,37,0
110192,0.0125,2.561,2.8436,0.8078,0.5082,1,37,0
93659,0.0183,2.3792,2.4265,0.7221,0.4343,1,37,0
102631,0.0151,2.6505,2.5849,0.806,0.3333,1,37,0
123829,0.0204,2.6483,2.9519,0.6586,0.5767,1,55,1
60845,0.0079,2.0071,1.9399,0.6928,0.371,1,37,0
68175,0.0091,1.9247,2.0634,0.7797,0.5477,1,37,0
53674,0.0074,1.9434,1.7918,0.6261,0.4063,1,37,0
48840,0.0036,1.221,1.6813,0.8292,0.4082,1,37,0
48840,0.0036,1.221,1.6813,0.8292,0.4082,1,37,0
61065,0.0075,1.7635,2.0674,0.7618,0.2695,1,37,0
65056,0.0077,1.9614,2.0755,0.7105,0.5232,1,37,0
53856,0.007,1.8875,1.8531,0.6814,0.3583,1,37,0
74552,0.0087,1.838,2.1653,0.7931,0.3485,1,37,0
74638,0.0106,2.1839,2.2476,0.771,0.3815,1,37,0
83746,0.0132,2.2429,2.5465,0.7694,0.4347,1,37,0
123647,0.0143,2.6341,2.4301,0.754,0.5593,0,66,1
117987,0.0157,2.3886,2.3626,0.6808,0.5876,1,62,1
101083,0.0095,2.3454,2.236,0.8487,0.3355,1,43,0
77910,0.0062,1.8443,1.991,0.7667,0.3278,1,43,0
83979,0.0096,1.7809,2.1196,0.6468,0.468,1,43,0
96108,0.008,2.0575,2.0618,0.8351,0.4092,1,28,0
77356,0.0077,1.8967,1.949,0.7072,0.4057,1,28,0
77356,0.0077,1.8967,1.949,0.7072,0.4057,1,28,0
107055,0.0099,2.3603,2.2137,0.8071,0.3596,1,28,0
83257,0.0087,1.6947,1.9964,0.7675,0.5672,1,28,0
70512,0.0063,1.6271,1.8768,0.7188,0.313,1,28,0
112718,0.0116,2.0952,2.4017,0.7723,0.4372,1,28,0
144356,0.0179,2.7272,2.7016,0.7523,0.5322,0,62,1
118053,0.0194,2.5538,2.8445,0.6627,0.6265,1,55,1
127862,0.0161,2.8945,2.8849,0.7861,0.4483,1,55,1
148694,0.0208,2.8901,2.9798,0.7319,0.5594,1,55,1
91122,0.0099,1.9838,2.0148,0.7626,0.5075,1,28,0
119023,0.0149,2.2404,2.5377,0.6673,0.6195,1,28,0
92086,0.007,1.9458,2.0536,0.7948,0.3806,1,28,0
99032,0.0129,2.1144,2.1573,0.7093,0.381,1,28,0
87484,0.0116,2.5955,2.3933,0.712,0.5082,1,37,0
91764,0.0115,2.4145,2.3896,0.8201,0.4667,1,37,0
96057,0.0138,2.5103,2.6232,0.7185,0.5625,1,37,0
68260,0.0064,1.9308,1.985,0.7639,0.3899,1,37,0
71299,0.0088,2.0211,2.2309,0.75,0.2599,1,37,0
68183,0.0099,1.7219,2.1942,0.652,0.542,1,37,0
81343,0.0132,2.0091,2.6838,0.7123,0.6237,1,37,0
68087,0.0069,1.8278,2.1062,0.7959,0.4457,1,37,0
78265,0.0089,1.9847,1.9533,0.7518,0.4574,1,43,0
112734,0.0129,2.4812,2.3874,0.789,0.48,1,43,0
104216,0.0133,2.3139,2.124,0.6909,0.4402,1,43,0
134576,0.0187,2.4684,2.8397,0.694,0.5018,0,62,1
100660,0.0173,2.4169,2.6421,0.6592,0.6223,1,55,1
85704,0.0129,2.0264,2.3558,0.7083,0.6099,1,55,1
95527,0.0167,2.5952,2.4599,0.6759,0.5318,1,55,1
137976,0.0244,2.9464,2.7361,0.6879,0.4929,0,55,1
104243,0.0132,1.9829,2.2333,0.6698,0.537,1,28,0
92596,0.0102,2.2247,1.9693,0.6938,0.3366,1,14,1
112035,0.0166,2.2105,2.4643,0.7132,0.5309,1,71,0
96148,0.0105,1.7819,2.2698,0.7301,0.4422,1,71,0
114031,0.016,2.4224,2.6115,0.6554,0.5245,1,71,0
114031,0.016,2.4224,2.6115,0.6554,0.5245,1,71,0
103329,0.0127,2.1135,2.2388,0.6952,0.4922,1,28,0
103329,0.0127,2.1135,2.2388,0.6952,0.4922,1,28,0
99763,0.0138,2.3769,2.4565,0.68,0.5692,1,55,1
87893,0.0113,2.2051,2.2394,0.7517,0.5409,1,55,1
101539,0.0168,2.3238,2.5891,0.7148,0.6346,1,55,1
105114,0.0085,2.0918,2.2494,0.8097,0.4234,1,28,0
98650,0.0093,1.995,2.2648,0.7479,0.3969,1,28,0
120909,0.0153,2.3088,2.5435,0.7342,0.5075,1,28,0
119263,0.0167,2.3436,2.2229,0.6767,0.462,1,71,0
117442,0.0131,2.3407,2.5533,0.7527,0.5429,1,71,0
117499,0.0143,2.1977,2.6852,0.706,0.547,1,71,0
127112,0.0157,2.5287,2.6363,0.7918,0.4458,1,71,0
99414,0.0119,2.1362,2.2782,0.7853,0.55,1,71,0
114461,0.0159,2.4931,2.5658,0.6865,0.4795,1,71,0
96901,0.0094,2.1174,2.2827,0.7711,0.4164,1,71,0
115849,0.0127,2.1527,2.68,0.7851,0.493,1,71,0
110644,0.0185,2.2566,2.9639,0.6615,0.6042,1,55,1
119834,0.0186,2.6031,2.7243,0.6933,0.5622,1,55,1
148119,0.0243,3.0558,2.6228,0.6849,0.5682,1,55,1
97404,0.0128,2.181,2.1843,0.6572,0.4334,1,43,0
130576,0.0164,2.5539,2.7089,0.791,0.4985,1,43,0
102377,0.0129,2.3056,2.4275,0.6641,0.5521,1,43,0
92950,0.0166,2.2815,2.922,0.6784,0.514,1,37,0
102002,0.0153,2.1967,2.9851,0.7111,0.5591,1,37,0
101749,0.019,2.4041,2.5653,0.6975,0.5627,1,37,0
113187,0.0214,2.574,2.5513,0.685,0.5376,1,37,0
113542,0.0112,2.3891,2.2622,0.7316,0.6287,0,60,1
125375,0.0183,2.4048,2.971,0.6489,0.4748,1,71,0
120009,0.0177,2.4256,2.4934,0.6855,0.5104,1,71,0
117579,0.0139,2.1999,2.4671,0.7433,0.6207,1,28,0
123458,0.0176,2.5982,2.8153,0.6646,0.4953,1,71,0
99168,0.0105,2.2452,1.9794,0.6846,0.6677,1,66,1
121920,0.0144,2.6227,2.3985,0.7388,0.5253,1,66,1
117946,0.0155,2.3825,2.5796,0.7509,0.524,1,71,0
108924,0.016,2.2334,2.3688,0.6958,0.5156,1,71,0
123987,0.0145,2.5876,2.6184,0.8061,0.4288,0,71,0
113737,0.013,2.0667,2.6096,0.6899,0.4694,1,28,0
105994,0.0133,2.5296,2.4264,0.6944,0.6147,1,55,1
164332,0.0215,3.0894,2.5123,0.6765,0.4395,0,66,1
129767,0.0149,2.675,2.5912,0.7363,0.5236,0,60,1
106401,0.0191,2.5233,2.824,0.6607,0.439,1,37,0
102366,0.016,2.3193,2.8652,0.7234,0.551,1,37,0
117846,0.0127,2.209,2.4901,0.7341,0.3955,1,28,0
128549,0.0171,2.4265,2.2703,0.6882,0.4563,1,28,0
104471,0.0102,2.363,2.261,0.8361,0.3726,1,58,0
97307,0.0132,2.1144,2.2169,0.7356,0.5066,1,58,0
106806,0.0142,2.1497,2.4727,0.7226,0.5124,1,58,0
106806,0.0142,2.1497,2.4727,0.7226,0.5124,1,58,0
88013,0.0106,1.9694,2.1011,0.7116,0.3493,1,58,0
92239,0.0127,2.1216,2.0981,0.699,0.4606,1,58,0
109833,0.0146,2.551,2.3486,0.7399,0.4321,1,14,1
100254,0.0113,1.9551,2.2991,0.7143,0.4204,1,43,0
104903,0.0137,2.3206,2.0971,0.6887,0.3139,1,43,0
123982,0.0149,2.7382,2.6451,0.7448,0.4888,1,43,0
112858,0.0125,2.2579,2.4493,0.7399,0.4796,1,43,0
116614,0.0224,2.6347,3.2436,0.6966,0.525,1,37,0
122453,0.0245,2.6426,2.5598,0.6781,0.5167,1,37,0
98278,0.017,2.3215,3.0937,0.6964,0.4857,1,37,0
101000,0.0155,2.2961,3.0215,0.6905,0.4944,1,37,0
101915,0.0148,2.0737,2.772,0.6546,0.6682,1,55,1
131257,0.017,2.6395,2.7153,0.7357,0.5056,1,55,1
105301,0.0155,2.3028,2.5756,0.7029,0.5115,1,55,1
133924,0.0179,2.6946,2.7951,0.7055,0.5684,1,71,0
131811,0.0199,2.5944,2.8855,0.6642,0.5703,1,71,0
117802,0.0153,2.0603,2.8224,0.666,0.6019,0,60,1
108181,0.02,2.6471,3.0004,0.6638,0.5107,1,37,0
109455,0.0204,2.3201,3.2638,0.6502,0.6874,1,37,0
110445,0.0126,2.2069,2.075,0.7086,0.5155,0,66,1
126224,0.0158,2.5409,2.7183,0.69,0.5295,1,66,1
113305,0.0128,2.4843,2.4132,0.8206,0.3757,1,58,0
94414,0.0123,2.14,2.1752,0.6508,0.3517,1,58,0
103556,0.0128,2.3989,2.0374,0.725,0.4575,1,58,0
121720,0.0149,2.3451,2.4655,0.7553,0.5187,1,28,0
125631,0.0155,2.1784,2.862,0.6856,0.5264,1,28,0
130819,0.0168,2.2472,2.6503,0.7224,0.582,1,28,0
113890,0.0136,2.2199,2.3666,0.7082,0.484,1,28,0
123254,0.0164,2.3092,2.4648,0.7178,0.5059,1,66,1
176391,0.0233,3.0608,2.6704,0.6871,0.4465,1,66,1
125589,0.0187,2.5494,2.8664,0.7202,0.5296,0,43,0
122379,0.0182,2.2914,3.0877,0.6251,0.5983,1,43,0
112043,0.0145,2.374,2.1738,0.711,0.3937,1,58,0
111883,0.0124,2.3711,2.6713,0.7445,0.3204,1,58,0
