id,JPEG_size,CONTOUR_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND,CONTOUR_CONGESTION,start_date,end_date,wrong_selection,hint_used,hints_count,evaluation,evaluation_details,objects,distractors,background,theme,perspective,rotate_images,max_overlap,min_distance_from_border,min_size,max_size,earned_stars,max_stars_possible,ended_early,general_difficulty,adaptive,duration,background_difficulty
2041579,112774,0.0126,2.3258,2.5558,0.7453,0.4328,2023-05-09 09:24:00,2023-05-09 09:25:39,22,f,0,-1," acceptable time (96s) exceeded (99s) &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/40_pirateGirl.png"" - 5 errs) -- (on object ""Pirates/Items/700_lightHouse.png"" - 17 errs) --] ",6,10,68_25_7_bg2.png,Pirates,1,0,0.1,143,94,263,9,15,f,25,0,99,0
2042218,88198,0.0096,2.0434,2.0661,0.7569,0.576,2023-05-09 11:15:56,2023-05-09 11:18:52,3,t,2,-1,"hint used &  acceptable time (96s) exceeded (176s) &  2 or more mistakes on 0 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_frog_2.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/50_wizard_2.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/50_pirate.png"" - 1 errs) --] ",6,12,60_80_15_bg9.png,FantasyOldKids,1,1,0.4,71,100,180,6,15,f,28,1,176,90
2042286,103827,0.0065,2.2848,2.2417,0.8536,0.3911,2023-05-09 11:19:20,2023-05-09 11:22:45,2,t,1,0,"hint used &  acceptable time (96s) exceeded (205s) &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/55_PMPK1000.png"" - 2 errs) --] ",6,12,73_15_7_bg4.png,Farm,1,1,0.4,71,100,180,10,15,f,28,1,205,0
2042750,140126,0.0198,2.4699,3.3575,0.6835,0.5136,2023-05-09 12:45:34,2023-05-09 12:46:38,4,f,0,1," time (64s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_crown.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/10_torch.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/6_CNDL2.png"" - 2 errs) --] ",8,19,60_40_10_bg1.png,FantasyOldKids,0,0,0.3,71,88,227,12,21,f,25,0,64,0
2042750,140126,0.0198,2.4699,3.3575,0.6835,0.5136,2023-05-09 12:45:34,2023-05-09 12:46:38,4,f,0,1," time (64s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_crown.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/10_torch.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/6_CNDL2.png"" - 2 errs) --] ",8,19,60_40_10_bg1.png,FantasyOldKids,0,0,0.3,71,88,227,12,21,f,25,0,64,0
2042834,130011,0.0179,2.4537,2.6644,0.6595,0.5537,2023-05-09 12:47:03,2023-05-09 12:49:06,4,t,1,0,"hint used &  time (123s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/250_horse_onFrontFeet.png"" - 1 errs) -- (on object ""Farm/Items/18_hedgehog.png"" - 3 errs) --] ",8,19,65_33_7_bg5.png,Farm,0,0,0.3,71,88,227,13,21,f,25,0,123,0
2042918,127569,0.0158,2.3147,2.9659,0.7477,0.4897,2023-05-09 12:49:30,2023-05-09 12:50:52,7,f,0,0," time (82s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/250_shark_withGlasses.png"" - 1 errs) -- (on object ""Pirates/Items/21_FLASH030.png"" - 3 errs) -- (on object ""Pirates/Items/50_pirateWithbandana.png"" - 3 errs) --] ",8,19,55_33_10_bg1.png,Pirates,0,0,0.3,71,88,227,11,21,f,25,0,82,0
2043571,102235,0.0129,1.9516,2.6122,0.6608,0.5664,2023-05-09 18:26:12,2023-05-09 18:26:57,0,f,0,1, time (45s) - OK & ,7,18,60_40_10_bg1.png,FantasyOldKids,1,1,0.4,71,100,180,15,18,f,52,1,45,0
2043640,126924,0.014,2.7426,2.5186,0.6783,0.4074,2023-05-09 18:27:22,2023-05-09 18:28:25,0,f,0,1, time (63s) - OK & ,7,18,90_15_5_bg6.png,Pirates,1,1,0.4,71,100,180,15,18,f,52,1,63,90
2043709,99612,0.0109,2.2166,2.0926,0.7029,0.6055,2023-05-09 18:28:49,2023-05-09 18:29:46,0,f,0,1, time (57s) - OK & ,7,19,60_50_10_bg10.png,FantasyOldKids,1,1,0.4,71,100,180,15,18,f,52,1,57,90
2043776,97251,0.0128,1.9983,2.51,0.6352,0.6304,2023-05-09 18:30:11,2023-05-09 18:30:49,1,f,0,1," time (38s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1800_circusTent.png"" - 1 errs) --] ",7,19,58_30_8_bg9.png,CityOldKids,1,1,0.4,71,100,180,15,18,f,52,1,38,0
2044370,85632,0.0087,2.1088,2.0686,0.6769,0.4765,2023-05-10 09:50:53,2023-05-10 09:52:43,3,t,1,0,"hint used &  acceptable time (96s) exceeded (110s) &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/45_magician.png"" - 3 errs) --] ",6,12,70_50_10_bg6.png,FantasyOldKids,1,1,0.4,71,100,180,9,15,f,28,1,110,90
2044425,84321,0.0087,1.8052,2.0015,0.7645,0.5554,2023-05-10 09:53:04,2023-05-10 09:54:22,1,t,1,0,"hint used &  time (78s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityYoungKids/Items/120_runner_woman.png"" - 1 errs) --] ",6,13,74_50_10_bg3.png,CityYoungKids,1,1,0.4,71,100,180,10,15,f,28,1,78,90
2044489,96182,0.0117,2.325,2.0807,0.6971,0.5268,2023-05-10 09:54:43,2023-05-10 09:55:51,2,t,2,0,"hint used &  time (68s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/200_fence.png"" - 1 errs) -- (on object ""Farm/Items/2000_houseGreenhouse.png"" - 1 errs) --] ",6,14,65_100_10_bg9.png,Farm,1,1,0.4,71,100,180,10,15,f,28,1,68,90
2045256,111220,0.0152,2.1725,2.754,0.6726,0.5001,2023-05-10 10:11:58,2023-05-10 10:12:44,3,t,1,0,"hint used &  time (46s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/12_web.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/40_ninja_2.png"" - 1 errs) --] ",5,11,60_40_10_bg1.png,FantasyOldKids,0,0,0.2,143,100,300,5,12,f,27,1,46,0
2045256,111220,0.0152,2.1725,2.754,0.6726,0.5001,2023-05-10 10:11:58,2023-05-10 10:12:44,3,t,1,0,"hint used &  time (46s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/12_web.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/40_ninja_2.png"" - 1 errs) --] ",5,11,60_40_10_bg1.png,FantasyOldKids,0,0,0.2,143,100,300,5,12,f,27,1,46,0
2046081,135429,0.0188,2.611,2.9035,0.6244,0.5788,2023-05-10 11:04:56,2023-05-10 11:06:04,1,f,0,1," time (68s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_king.png"" - 1 errs) --] ",10,29,70_50_10_bg6.png,FantasyOldKids,0,1,0.4,71,100,180,24,27,f,26,1,68,90
2046171,129764,0.0176,2.4647,2.6594,0.7096,0.5865,2023-05-10 11:06:36,2023-05-10 11:07:45,1,t,1,0,"hint used &  time (69s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_LAMP4.png"" - 1 errs) --] ",10,30,60_80_15_bg9.png,FantasyOldKids,0,1,0.4,71,100,180,21,27,f,26,1,69,90
2046268,125774,0.0166,2.3259,2.6559,0.6905,0.6109,2023-05-10 11:08:17,2023-05-10 11:09:59,5,t,1,0,"hint used &  time (102s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/600_statue.png"" - 4 errs) -- (on object ""CityOldKids/Items/80_streetLamp.png"" - 1 errs) --] ",10,29,74_50_10_bg3.png,CityOldKids,0,1,0.4,71,100,180,21,27,f,26,1,102,90
2046942,119506,0.0167,2.4636,2.3465,0.7016,0.4148,2023-05-10 09:20:33,2023-05-10 09:22:21,36,f,0,-1," acceptable time (96s) exceeded (108s) &  2 or more mistakes on 4 item(s) &  any mistake on 5 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/12_skull.png"" - 6 errs) -- (on object ""FantasyOldKids/Items/45_girlwitch_4.png"" - 7 errs) -- (on object ""FantasyOldKids/Items/45_magician_4.png"" - 15 errs) -- (on object ""FantasyOldKids/Items/700_gingerbreadhouse.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/30_flag.png"" - 7 errs) --] ",6,10,67_50_15_bg4.png,FantasyOldKids,1,0,0.1,143,94,263,6,15,f,25,0,108,0
2047048,88412,0.0098,1.8584,2.2264,0.7099,0.4319,2023-05-10 09:22:40,2023-05-10 09:24:42,29,f,0,0," acceptable time (96s) exceeded (122s) &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/5_butterfly.png"" - 29 errs) --] ",6,10,37_20_4_bg6.png,Farm,1,0,0.1,143,94,263,10,15,f,25,0,122,0
2047562,95157,0.0145,2.0421,2.7385,0.6279,0.6832,2023-05-10 19:31:43,2023-05-10 19:32:20,1,f,0,1," time (37s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1500_ferriswheel.png"" - 1 errs) --] ",5,7,58_30_8_bg9.png,CityOldKids,1,0,0.1,128,96,276,9,12,f,19,0,37,0
2047609,81421,0.0105,2.0558,2.1265,0.6706,0.4006,2023-05-10 19:32:37,2023-05-10 19:33:14,1,f,0,1," time (37s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/55_PMPK1000.png"" - 1 errs) --] ",5,7,75_25_7_bg3.png,Farm,1,0,0.1,128,96,276,7,12,f,19,0,37,0
2047669,84678,0.0105,1.7354,2.2505,0.6778,0.4412,2023-05-10 19:33:31,2023-05-10 19:34:47,7,f,0,0," time (76s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/280_shark_floatRing.png"" - 3 errs) -- (on object ""Pirates/Items/30_skull6.png"" - 4 errs) --] ",5,7,66_50_17_bg3.png,Pirates,1,0,0.1,128,96,276,7,12,f,19,0,76,0
2047707,92725,0.0133,2.064,2.5986,0.6871,0.4927,2023-05-10 19:35:26,2023-05-10 19:35:48,0,f,0,1, time (22s) - OK & ,5,7,60_40_10_bg1.png,FantasyYoungKids,1,0,0.1,128,96,276,9,12,f,19,0,22,0
2047747,102915,0.0135,2.6747,2.4553,0.6838,0.4808,2023-05-10 19:36:05,2023-05-10 19:36:29,0,f,0,1, time (24s) - OK & ,5,7,58_50_7_bg5.png,CityYoungKids,1,0,0.1,128,96,276,9,12,f,19,0,24,0
2048465,102011,0.0137,2.2952,2.1821,0.6376,0.5468,2023-05-10 19:41:37,2023-05-10 19:42:53,2,t,1,0,"hint used &  time (76s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/6_jewel.png"" - 2 errs) --] ",7,19,60_50_10_bg10.png,FantasyOldKids,0,1,0.2,143,100,180,12,18,f,31,1,76,90
2048538,92153,0.0099,1.7006,2.1846,0.6971,0.5673,2023-05-10 19:43:24,2023-05-10 19:45:07,1,f,0,1," time (103s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/55_turtle_sleeping.png"" - 1 errs) --] ",7,19,66_50_17_bg3.png,Pirates,0,1,0.2,143,100,180,13,18,f,31,1,103,0
2048612,96931,0.0117,2.3252,2.0657,0.6963,0.5121,2023-05-10 19:45:42,2023-05-10 19:47:47,1,t,1,0,"hint used &  acceptable time (112s) exceeded (125s) &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_knight.png"" - 1 errs) --] ",7,19,60_50_10_bg10.png,FantasyOldKids,0,1,0.2,143,100,180,12,18,f,31,1,125,90
2049289,110910,0.0122,2.3956,2.3522,0.7946,0.4906,2023-05-11 09:02:09,2023-05-11 09:07:14,49,f,0,-1," acceptable time (96s) exceeded (305s) &  2 or more mistakes on 5 item(s) &  any mistake on 5 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_bones.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/10_hat.png"" - 9 errs) -- (on object ""FantasyOldKids/Items/40_mummy.png"" - 24 errs) -- (on object ""FantasyOldKids/Items/45_girlwitch_3.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/6_CNDL2.png"" - 8 errs) --] ",6,10,70_80_10_bg5.png,FantasyOldKids,1,0,0.1,143,94,263,6,15,f,25,0,305,0
2049743,95138,0.0114,2.1761,2.2006,0.7433,0.5269,2023-05-11 13:12:16,2023-05-11 13:16:46,11,t,2,-1,"hint used &  acceptable time (96s) exceeded (270s) &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/12_skull.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/70_vampire.png"" - 7 errs) -- (on object ""FantasyOldKids/Items/80_unicorn.png"" - 3 errs) --] ",6,15,60_80_15_bg9.png,FantasyOldKids,1,1,0.4,71,100,180,8,15,f,28,1,270,90
2050454,166592,0.0247,2.8285,3.4049,0.6821,0.5496,2023-05-11 13:52:22,2023-05-11 13:53:33,0,f,0,1, time (71s) - OK & ,10,29,57_60_10_bg8.png,FantasyOldKids,0,0,0.4,71,100,180,24,27,f,26,1,71,90
2050549,154536,0.0221,2.8358,3.0636,0.7174,0.5443,2023-05-11 13:54:06,2023-05-11 13:55:13,3,t,1,0,"hint used &  time (67s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/6_jewel.png"" - 3 errs) --] ",10,30,60_80_15_bg9.png,FantasyOldKids,0,0,0.4,71,100,180,22,27,f,26,1,67,90
2050635,158435,0.0245,2.8836,3.3513,0.6297,0.5968,2023-05-11 13:55:45,2023-05-11 13:56:38,0,f,0,1, time (53s) - OK & ,10,29,63_35_5_bg8.png,CityOldKids,0,0,0.4,71,100,180,24,27,f,26,1,53,90
2051282,113087,0.0159,2.2709,2.8113,0.6842,0.4416,2023-05-11 17:55:25,2023-05-11 17:56:30,12,f,0,0," time (65s) - OK &  2 or more mistakes on 3 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_mummy.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/15_rug.png"" - 8 errs) -- (on object ""FantasyOldKids/Items/70_monster.png"" - 2 errs) --] ",6,10,60_40_10_bg1.png,FantasyOldKids,1,0,0.1,143,94,263,8,15,f,22,0,65,0
2051380,102051,0.0134,2.3838,2.3902,0.6881,0.4221,2023-05-11 17:57:07,2023-05-11 17:58:25,11,f,0,0," time (78s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/35_newspaper.png"" - 7 errs) -- (on object ""CityOldKids/Items/50_dogSitting.png"" - 4 errs) --] ",6,10,58_20_4_bg2.png,CityOldKids,1,0,0.1,143,94,263,12,15,f,22,0,78,0
2051440,115787,0.0089,2.473,2.4604,0.7973,0.3636,2023-05-11 17:58:48,2023-05-11 17:59:46,6,f,0,1," time (58s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/250_cowWalking_differentBell.png"" - 1 errs) -- (on object ""Farm/Items/22_bunnySide.png"" - 5 errs) --] ",6,10,73_15_7_bg4.png,Farm,1,0,0.1,143,94,263,7,15,f,22,0,58,0
2051927,87559,0.0149,2.3006,2.5167,0.6171,0.5173,2023-05-11 18:24:15,2023-05-11 18:25:29,0,f,0,1, time (74s) - OK & ,5,7,63_35_5_bg8.png,CityOldKids,1,0,0.1,115,96,276,9,12,f,26,0,74,0
2051961,98308,0.0166,2.2742,2.9853,0.6735,0.497,2023-05-11 18:25:54,2023-05-11 18:27:59,1,f,0,0," acceptable time (80s) exceeded (125s) &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids\Items\10_torch.png"" - 1 errs) --] ",5,7,60_40_10_bg1.png,FantasyOldKids,1,0,0.1,115,96,276,7,12,f,26,0,125,0
2051992,88511,0.016,2.2139,2.8992,0.6432,0.544,2023-05-11 18:28:18,2023-05-11 18:29:06,0,f,0,1, time (48s) - OK & ,5,7,58_30_8_bg9.png,CityOldKids,1,0,0.1,115,96,276,9,12,f,26,0,48,0
2052503,115935,0.0153,2.1232,2.8153,0.6571,0.5485,2023-05-12 11:24:34,2023-05-12 11:26:04,18,f,0,0," time (90s) - OK &  2 or more mistakes on 3 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_knight_3.png"" - 7 errs) -- (on object ""FantasyOldKids/Items/50_superhero_2.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/40_LAMP4.png"" - 7 errs) --] ",6,10,60_40_10_bg1.png,FantasyOldKids,1,0,0.1,143,94,263,7,15,f,25,0,90,0
2052587,107710,0.0147,2.2617,2.4061,0.6433,0.4058,2023-05-12 11:26:22,2023-05-12 11:27:55,18,t,1,0,"hint used &  time (93s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/90_BOW000.png"" - 17 errs) -- (on object ""Farm/Items/25_cat.png"" - 1 errs) --] ",6,10,75_25_7_bg3.png,Farm,1,0,0.1,143,94,263,8,15,f,25,0,93,0
2052644,106099,0.0112,2.2601,2.3935,0.7449,0.4092,2023-05-12 11:28:13,2023-05-12 11:28:58,2,f,0,1," time (45s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/150_mermaid10.png"" - 2 errs) --] ",6,10,68_25_7_bg2.png,Pirates,1,0,0.1,143,94,263,12,15,f,25,0,45,0
2053448,167796,0.0244,3.0387,3.0959,0.7326,0.5439,2023-05-12 11:52:08,2023-05-12 11:53:38,1,f,0,1," time (90s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/6_SNAIL.png"" - 1 errs) --] ",10,28,63_50_10_bg7.png,FantasyOldKids,0,0,0.4,71,100,180,21,27,f,26,1,90,90
2053536,147615,0.0211,2.8018,2.862,0.6683,0.481,2023-05-12 11:54:09,2023-05-12 11:55:11,2,f,0,1," time (62s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/9_eggs.png"" - 2 errs) --] ",10,29,65_100_10_bg9.png,Farm,0,0,0.4,71,100,180,22,27,f,26,1,62,90
2053629,177349,0.0265,3.1142,2.8136,0.6701,0.452,2023-05-12 11:55:43,2023-05-12 11:57:32,3,t,1,0,"hint used &  time (109s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/750_submarine4.png"" - 1 errs) -- (on object ""Pirates/Items/45_telescope1.png"" - 2 errs) --] ",10,29,90_15_4_bg7.png,Pirates,0,1,0.4,71,100,180,19,27,f,26,1,109,90
2054325,107336,0.0134,2.1026,2.7034,0.6528,0.5951,2023-05-13 09:31:41,2023-05-13 09:33:16,0,f,0,1, time (95s) - OK & ,7,19,60_40_10_bg1.png,FantasyOldKids,1,1,0.2,71,100,180,15,18,f,52,1,95,0
2054325,107336,0.0134,2.1026,2.7034,0.6528,0.5951,2023-05-13 09:31:41,2023-05-13 09:33:16,0,f,0,1, time (95s) - OK & ,7,19,60_40_10_bg1.png,FantasyOldKids,1,1,0.2,71,100,180,15,18,f,52,1,95,0
2054389,99476,0.0121,1.9322,2.5428,0.6493,0.6638,2023-05-13 09:33:40,2023-05-13 09:34:24,0,f,0,1, time (44s) - OK & ,7,19,58_30_8_bg9.png,CityOldKids,1,1,0.2,71,100,180,15,18,f,52,1,44,90
2054457,104738,0.0123,2.534,2.2047,0.7492,0.4587,2023-05-13 09:34:48,2023-05-13 09:35:56,0,f,0,1, time (68s) - OK & ,7,19,70_50_10_bg7.png,Farm,1,1,0.4,71,100,180,15,18,f,52,1,68,90
2054457,104738,0.0123,2.534,2.2047,0.7492,0.4587,2023-05-13 09:34:48,2023-05-13 09:35:56,0,f,0,1, time (68s) - OK & ,7,19,70_50_10_bg7.png,Farm,1,1,0.4,71,100,180,15,18,f,52,1,68,90
2055039,130736,0.0187,2.4331,2.4136,0.7034,0.5371,2023-05-13 16:12:42,2023-05-13 16:13:56,1,t,1,0,"hint used &  time (74s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_map.png"" - 1 errs) --] ",8,19,67_50_15_bg4.png,FantasyOldKids,0,0,0.3,71,88,227,16,21,f,25,0,74,0
2055119,141814,0.019,2.8449,2.9974,0.7086,0.6067,2023-05-13 16:14:22,2023-05-13 16:16:49,4,t,2,0,"hint used &  acceptable time (128s) exceeded (147s) &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/400_fountain.png"" - 3 errs) -- (on object ""CityOldKids/Items/60_policemanWriting.png"" - 1 errs) --] ",8,19,58_50_7_bg5.png,CityOldKids,0,0,0.3,71,88,227,12,21,f,25,0,147,0
2055602,149239,0.0193,2.7929,2.9827,0.7686,0.5148,2023-05-13 16:32:43,2023-05-13 16:33:40,4,f,0,1," time (57s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_clock.png"" - 2 errs) -- (on object ""FantasyOldKids/Items/30_CHAR1.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/8_GLAS3.png"" - 1 errs) --] ",8,19,70_80_10_bg5.png,FantasyOldKids,0,0,0.3,71,88,227,11,21,f,25,0,57,0
2055720,123941,0.0148,2.31,2.7532,0.7015,0.5457,2023-05-13 16:34:04,2023-05-13 16:36:26,20,t,3,0,"hint used &  acceptable time (128s) exceeded (142s) &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/2500_KITE030.png"" - 19 errs) -- (on object ""Pirates/Items/150_helm.png"" - 1 errs) --] ",8,19,68_25_7_bg2.png,Pirates,0,0,0.3,71,88,227,15,21,f,25,0,142,0
2057576,88410,0.0118,2.0478,2.5589,0.687,0.4742,2023-05-14 09:25:39,2023-05-14 09:27:26,3,t,1,-1,"hint used &  acceptable time (80s) exceeded (107s) &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""CityYoungKids/Items/1000_excavator.png"" - 2 errs) -- (on object ""CityYoungKids/Items/55_shirt.png"" - 1 errs) --] ",5,7,58_30_8_bg9.png,CityYoungKids,1,0,0.1,128,96,276,7,12,f,19,0,107,0
2057633,80656,0.0085,2.02,2.1493,0.7372,0.3552,2023-05-14 09:27:43,2023-05-14 09:28:27,2,f,0,0," time (44s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/25_cat.png"" - 1 errs) -- (on object ""Farm/Items/7_appleWithWorm.png"" - 1 errs) --] ",5,7,66_20_4_bg1.png,Farm,1,0,0.1,128,96,276,7,12,f,19,0,44,0
2057687,82696,0.0092,2.0226,2.402,0.7801,0.3628,2023-05-14 09:28:44,2023-05-14 09:30:07,2,f,0,0," acceptable time (80s) exceeded (83s) &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/5_shell4.png"" - 1 errs) -- (on object ""Pirates/Items/30_seagull.png"" - 1 errs) --] ",5,7,55_33_10_bg1.png,Pirates,1,0,0.1,128,96,276,5,12,f,19,0,83,0
2058206,104968,0.0131,2.0384,2.658,0.6938,0.5456,2023-05-14 09:47:24,2023-05-14 09:48:27,2,f,0,0," time (63s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/30_CHAR1.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/50_genie_2.png"" - 1 errs) --] ",6,10,60_40_10_bg1.png,FantasyOldKids,1,0,0.1,143,94,263,8,15,f,22,0,63,0
2058206,104968,0.0131,2.0384,2.658,0.6938,0.5456,2023-05-14 09:47:24,2023-05-14 09:48:27,2,f,0,0," time (63s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/30_CHAR1.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/50_genie_2.png"" - 1 errs) --] ",6,10,60_40_10_bg1.png,FantasyOldKids,1,0,0.1,143,94,263,8,15,f,22,0,63,0
2058253,94747,0.0094,2.0387,2.2453,0.7822,0.4895,2023-05-14 09:48:51,2023-05-14 09:49:36,1,f,0,1," time (45s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/4_LBULBTOP.png"" - 1 errs) --] ",6,10,68_25_7_bg2.png,Pirates,1,0,0.1,143,94,263,12,15,f,22,0,45,0
2058315,120889,0.0133,2.4569,2.5671,0.8213,0.4458,2023-05-14 09:49:54,2023-05-14 09:51:22,6,f,0,0," time (88s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_king.png"" - 3 errs) -- (on object ""FantasyOldKids/Items/40_mummy_2.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/15_frog_2.png"" - 2 errs) --] ",6,10,70_80_10_bg5.png,FantasyOldKids,1,0,0.1,143,94,263,9,15,f,22,0,88,0
2058960,104829,0.0129,2.3144,2.2864,0.7412,0.5358,2023-05-14 09:51:31,2023-05-14 09:52:12,0,f,0,1, time (41s) - OK & ,7,19,60_80_15_bg9.png,FantasyOldKids,1,1,0.4,143,100,180,15,18,f,52,1,41,90
2059028,115403,0.015,2.7867,2.3965,0.7399,0.4582,2023-05-14 09:52:37,2023-05-14 09:53:21,0,f,0,1, time (44s) - OK & ,7,19,63_50_10_bg7.png,FantasyOldKids,1,1,0.4,71,100,180,15,18,f,52,1,44,90
